county,lat,lon,population,water,grid,burden,subrgn,tier
29055,38.04724362088684,-91.33128088223232,22890.0,5.0,89.3,32.2,SRMW,High
29057,37.43275640141602,-93.8120987457115,7627.0,25.0,53.1,12.6,SPNO,Moderate
29059,37.65203148176891,-93.0515328913031,17344.0,25.0,53.1,11.7,SPNO,Moderate
29061,39.9119221448337,-93.98871634907968,8449.0,5.0,53.1,15.7,SPNO,Moderate
29063,39.87366709809413,-94.36145178743867,11176.0,5.0,89.3,14.4,SRMW,High
29065,37.615644582655456,-91.54619589874609,14506.0,5.0,89.3,16.3,SRMW,High
29067,36.9117458094346,-92.64100471575478,11850.0,25.0,89.3,9.1,SRMW,High
29069,36.33059927930202,-90.06346505902897,27795.0,95.0,58.2,50.4,SRMV,High
29071,38.43662148627369,-91.00183479481353,105316.0,5.0,89.3,42.5,SRMW,High
29073,38.44480064011778,-91.50139179311574,14774.0,50.0,89.3,15.4,SRMW,High
29075,40.21450352782776,-94.42450441678159,6224.0,5.0,89.3,23.6,SRMW,High
29077,37.19338377505687,-93.31048313349876,301121.0,75.0,89.3,48.1,SRMW,High
29079,40.093683510496845,-93.59225102446733,9822.0,5.0,53.1,34.0,SPNO,Moderate
29081,40.324292874627965,-93.98900876420174,8198.0,5.0,53.1,17.5,SPNO,Moderate
29083,38.40055702329909,-93.74640540152834,22194.0,25.0,89.3,19.2,SRMW,High
29085,37.914472672556165,-93.321660849564,8501.0,25.0,53.1,10.5,SPNO,Moderate
29087,40.07491755322051,-95.22333170653503,4254.0,5.0,53.1,22.9,SPNO,Moderate
29089,39.144369906833646,-92.69373350298476,10141.0,5.0,89.3,16.6,SRMW,High
29091,36.78846862719579,-91.87686547485352,40168.0,95.0,89.3,25.9,SRMW,High
29093,37.574553200812055,-90.70837219068572,9482.0,95.0,89.3,34.1,SRMW,High
29095,39.00927414874251,-94.44336071095431,717021.0,5.0,53.1,55.9,SPNO,Elevated
29097,37.13376031156784,-94.44600540595103,123532.0,25.0,53.1,63.3,SPNO,Elevated
29099,38.338577674522305,-90.47783550337056,228227.0,5.0,89.3,44.7,SRMW,High
29101,38.76235223334745,-93.76034509831277,54331.0,5.0,53.1,19.9,SPNO,Moderate
29103,40.16639179425531,-92.20749980791946,3760.0,5.0,89.3,22.8,SRMW,High
29105,37.664975553654294,-92.65144590117747,36245.0,25.0,89.3,28.8,SRMW,High
29107,39.046519986292225,-93.84110275854538,32974.0,5.0,53.1,20.2,SPNO,Moderate
29109,37.04016004310534,-93.80512395380431,38392.0,25.0,53.1,52.3,SPNO,Elevated
29111,40.11814607501257,-91.65721882787449,9945.0,5.0,89.3,28.5,SRMW,High
29113,38.99902358683075,-90.93099079919729,61636.0,5.0,89.3,24.4,SRMW,High
29115,39.80462376638819,-93.07769719311544,11850.0,5.0,53.1,20.4,SPNO,Moderate
29117,39.79828862531053,-93.54574947539935,14330.0,5.0,89.3,31.9,SRMW,High
29119,36.62005342412736,-94.40290181883107,23492.0,75.0,53.1,44.4,SPNO,Elevated
29121,39.78179438523379,-92.4780700001146,15163.0,5.0,89.3,24.4,SRMW,High
29123,37.5237746366285,-90.33222809689173,12665.0,95.0,89.3,34.4,SRMW,High
29125,38.175767377498524,-91.89000124964255,8435.0,50.0,89.3,20.8,SRMW,High
29127,39.75385142285473,-91.46486852920417,28493.0,5.0,89.3,37.9,SRMW,High
29129,40.40257227669239,-93.60050054051867,3501.0,5.0,53.1,11.1,SPNO,Moderate
29131,38.245308320102865,-92.5076111771621,25081.0,25.0,89.3,16.7,SRMW,High
29133,36.84745144179981,-89.33423764604957,12079.0,5.0,89.3,47.3,SRMW,High
29135,38.62702184859831,-92.60431923592063,15303.0,5.0,89.3,28.2,SRMW,High
29137,39.497686810862554,-91.96888714915552,8672.0,5.0,89.3,22.3,SRMW,High
29139,38.965144820766945,-91.46600335251554,11422.0,5.0,89.3,27.9,SRMW,High
29141,38.401983226229554,-92.86072718925564,21430.0,25.0,89.3,12.2,SRMW,High
29143,36.60204406773266,-89.63723435982577,16041.0,95.0,89.3,52.1,SRMW,High
29145,36.920332590705996,-94.41433484468298,59490.0,25.0,53.1,55.8,SPNO,Elevated
29147,40.35000504770743,-94.85984115020153,20959.0,5.0,53.1,28.4,SPNO,Moderate
29149,36.66864089851793,-91.45871607172305,8704.0,95.0,89.3,9.6,SRMW,High
29151,38.46068799792211,-91.86295241733346,13379.0,50.0,89.3,11.6,SRMW,High
29153,36.656099530787635,-92.44466498563216,8773.0,25.0,89.3,22.9,SRMW,High
29155,36.170252056729254,-89.74392097035297,15232.0,95.0,89.3,59.5,SRMW,High
29157,37.71796170391091,-89.85353651835595,18947.0,5.0,89.3,38.1,SRMW,High
29159,38.7030706566578,-93.2639959876838,43205.0,5.0,89.3,41.2,SRMW,High
29161,37.94416306718875,-91.74385365089022,44948.0,5.0,89.3,27.9,SRMW,High
29163,39.35953267609941,-91.16173714522486,17623.0,5.0,89.3,35.2,SRMW,High
29165,39.259877863956184,-94.68801936363307,108751.0,5.0,53.1,34.3,SPNO,Moderate
29167,37.594970968600705,-93.40395090170944,32109.0,25.0,89.3,15.6,SRMW,High
29169,37.82170702111606,-92.17405139127099,53850.0,50.0,89.3,8.1,SRMW,High
29171,40.46381570596792,-93.01538974149732,4675.0,5.0,89.3,5.7,SRMW,High
29173,39.56076088512604,-91.45391538669695,10394.0,5.0,89.3,25.9,SRMW,High
29175,39.41870778195645,-92.47590333192834,24524.0,5.0,89.3,33.7,SRMW,High
29177,39.33242761359454,-94.04081054448805,23149.0,5.0,53.1,31.1,SPNO,Moderate
29179,37.32572062401783,-90.94498493896049,6058.0,95.0,89.3,26.6,SRMW,High
29181,36.62157765948861,-90.80969584991844,10755.0,95.0,89.3,15.1,SRMW,High
29183,38.77889333659078,-90.67327836154213,409830.0,5.0,89.3,36.4,SRMW,High
29185,38.05383980919479,-93.75533144197777,9451.0,25.0,53.1,8.0,SPNO,Moderate
29186,37.93164093235404,-90.16302702237968,18551.0,5.0,89.3,32.3,SRMW,High
29187,37.8280447368943,-90.48669449856476,66864.0,5.0,89.3,45.6,SRMW,High
29189,38.64553878812242,-90.39087234890481,996618.0,5.0,89.3,54.5,SRMW,High
29195,39.127288843961686,-93.19074859895147,23177.0,5.0,89.3,35.7,SRMW,High
29197,40.47471901928784,-92.53496528272359,4044.0,5.0,89.3,8.4,SRMW,High
29199,40.450929169667944,-92.15426302090668,4698.0,5.0,89.3,20.9,SRMW,High
29201,37.02478791286117,-89.5741598236889,37967.0,5.0,89.3,55.6,SRMW,High
29203,37.07964927179488,-91.41672982661862,7137.0,95.0,89.3,6.6,SRMW,High
29205,39.77977686118783,-92.06028069659011,6011.0,5.0,89.3,21.5,SRMW,High
29207,36.84267201489824,-89.95767863410548,28547.0,95.0,89.3,43.7,SRMW,High
29209,36.72530809103699,-93.4422101872025,31697.0,75.0,55.3,11.3,SPSO,High
29211,40.21367171326444,-93.10587722832102,5903.0,5.0,89.3,24.5,SRMW,High
29213,36.658013962385155,-93.18827609254903,56382.0,75.0,55.3,23.9,SPSO,High
29215,37.351775340791775,-91.96877106740183,24956.0,50.0,89.3,9.8,SRMW,High
29217,37.84207633659006,-94.34336820425074,19713.0,25.0,53.1,26.6,SPNO,Moderate
29219,38.78224144488441,-91.09741325210878,36467.0,5.0,89.3,33.1,SRMW,High
29221,37.965009348183784,-90.8000112430451,23483.0,5.0,89.3,43.4,SRMW,High
29223,37.1363154902303,-90.52180305863075,10942.0,95.0,89.3,30.9,SRMW,High
29225,37.25839147843132,-92.89958417647489,39868.0,75.0,89.3,19.9,SRMW,High
29227,40.4804994,-94.4191982,1956.0,5.0,53.1,8.0,SPNO,Moderate
29229,37.18843232451661,-92.44804963366374,18722.0,50.0,89.3,13.6,SRMW,High
29510,38.620054542588605,-90.25349373566931,293109.0,5.0,89.3,78.6,SRMW,High
30001,45.215108247309686,-112.70028013978714,9590.0,50.0,51.6,3.6,NWPP,Elevated
30003,45.54403419289512,-107.4129252699374,12963.0,5.0,51.6,17.1,NWPP,Moderate
30005,48.37820878049165,-108.87364355679182,6997.0,85.0,51.6,2.4,NWPP,High
30007,46.33246607332421,-111.50544517123377,7310.0,50.0,51.6,5.7,NWPP,Elevated
30009,45.30283600157211,-109.11384274320751,10877.0,50.0,51.6,7.5,NWPP,Elevated
30011,45.5168247,-104.5153243,1361.0,25.0,78.2,1.5,MROW,Elevated
30013,47.48347323726078,-111.30307362448988,84601.0,50.0,51.6,42.1,NWPP,Elevated
30015,47.88970021497962,-110.50325102931679,5888.0,50.0,51.6,2.1,NWPP,Elevated
30017,46.38193750190986,-105.78277265144388,11938.0,5.0,78.2,13.5,MROW,Elevated
30019,48.794428999999994,-105.5417385,1524.0,5.0,51.6,0.2,NWPP,Moderate
30021,47.106969666441294,-104.75042359851783,8874.0,5.0,51.6,7.3,NWPP,Moderate
30023,46.09325126143818,-113.00695976024855,9512.0,95.0,51.6,25.9,NWPP,High
30025,46.3181841,-104.4057182,2817.0,5.0,78.2,2.5,MROW,Elevated
30027,47.12866540032812,-109.35766309309908,11581.0,5.0,51.6,8.4,NWPP,Moderate
30029,48.233797724506424,-114.26684389810146,108445.0,5.0,51.6,20.1,NWPP,Moderate
30031,45.688893880161054,-111.12772622404518,122194.0,50.0,51.6,16.4,NWPP,Elevated
30033,47.267184300000004,-106.9959912,938.0,5.0,51.6,0.2,NWPP,Moderate
30035,48.65398388802596,-112.79143874763756,13713.0,95.0,51.6,15.5,NWPP,High
30037,46.3806243,-109.1745855,840.0,85.0,51.6,2.6,NWPP,High
30039,46.39262522737644,-113.42448124906393,3419.0,95.0,51.6,6.1,NWPP,High
30041,48.51796770149447,-109.78002940478713,16260.0,85.0,51.6,11.8,NWPP,High
30043,46.25395220383968,-112.06773718426558,12501.0,50.0,51.6,10.7,NWPP,Elevated
30045,47.032558,-110.30532000000001,2053.0,5.0,51.6,2.7,NWPP,Moderate
30047,47.59162675656784,-114.12278386552958,32073.0,5.0,51.6,9.2,NWPP,Moderate
30049,46.663339793100036,-112.04285082715033,72580.0,50.0,51.6,26.7,NWPP,Elevated
30051,48.5596541,-111.03692420000002,1968.0,95.0,51.6,1.6,NWPP,High
30053,48.59682300681643,-115.37058631111448,20656.0,5.0,51.6,29.9,NWPP,Moderate
30055,47.6296277,-105.75722200000001,1818.0,5.0,78.2,0.3,MROW,Elevated
30057,45.32997205965459,-111.90634349092126,8975.0,50.0,51.6,0.9,NWPP,Elevated
30059,46.5856996,-110.9217396,1979.0,50.0,51.6,1.3,NWPP,Elevated
30061,47.126811918015015,-114.97544781789456,4796.0,5.0,51.6,14.7,NWPP,Moderate
30063,46.87725496909536,-114.03173282760025,119639.0,5.0,51.6,30.9,NWPP,Moderate
30065,46.48853351361483,-108.49021094702603,5068.0,85.0,51.6,6.2,NWPP,High
30067,45.58454048240102,-110.54991650504897,17484.0,50.0,51.6,8.5,NWPP,Elevated
30069,47.1419168,-108.2265753,401.0,85.0,51.6,0.1,NWPP,High
30071,48.2501432,-107.9288973,4224.0,85.0,51.6,1.8,NWPP,High
30073,48.20053469812043,-112.11163225792946,6012.0,95.0,51.6,3.3,NWPP,High
30075,45.4089262,-105.555344,1762.0,85.0,50.7,1.9,RMPA,High
30077,46.507753764674966,-112.8025893359534,7029.0,95.0,51.6,14.4,NWPP,High
30079,46.8123882,-105.5039383,1251.0,5.0,78.2,1.2,MROW,Elevated
30081,46.35465713061758,-114.12636345732592,45807.0,75.0,51.6,4.5,NWPP,Elevated
30083,47.74244741890723,-104.29341302499634,11329.0,5.0,51.6,10.5,NWPP,Moderate
30085,48.3011235030661,-105.17734998260924,10665.0,5.0,51.6,9.4,NWPP,Moderate
30087,45.91725498360856,-106.65108940267504,8236.0,5.0,78.2,15.7,MROW,Elevated
30089,47.686394802149046,-115.23277838162224,12936.0,5.0,51.6,15.6,NWPP,Moderate
30091,48.754038593064976,-104.58187876018435,3677.0,85.0,78.2,1.3,MROW,High
30093,45.97532828037877,-112.54369301978862,35589.0,95.0,51.6,39.4,NWPP,High
30095,45.64984106186477,-109.3788174498367,9052.0,50.0,51.6,17.4,NWPP,Elevated
30097,45.8112917,-109.944796,3713.0,50.0,51.6,3.7,NWPP,Elevated
30099,47.78766221365443,-112.21971318041247,6291.0,95.0,51.6,1.2,NWPP,High
30101,48.57424023931983,-111.68846271649481,5028.0,95.0,51.6,7.6,NWPP,High
30103,46.2271129,-107.2752957,761.0,5.0,78.2,0.7,MROW,Elevated
30105,48.224423196127304,-106.58599343373392,7540.0,85.0,51.6,1.8,NWPP,High
30107,46.4969673,-109.8576843,2049.0,85.0,51.6,1.8,NWPP,High
30109,46.9629657,-104.2745184,1148.0,5.0,51.6,0.5,NWPP,Moderate
30111,45.797845687510474,-108.54049805858808,167340.0,50.0,51.6,40.1,NWPP,Elevated
31001,40.58784479991299,-98.4213041966079,31034.0,95.0,78.2,39.5,MROW,High
31003,42.14230419617582,-98.05711782990399,6302.0,95.0,78.2,5.0,MROW,High
31005,41.5719297,-101.6959166,540.0,95.0,50.7,0.1,RMPA,High
31007,41.5397495,-103.7262626,657.0,95.0,50.7,7.1,RMPA,High
31009,41.931945,-99.9964074,385.0,95.0,78.2,0.2,MROW,High
31011,41.69106158043235,-98.05326705420714,5366.0,95.0,78.2,6.3,MROW,High
31013,42.12757755581178,-102.84868300236427,10754.0,95.0,50.7,13.1,RMPA,High
31015,42.8944477,-98.7730221,1704.0,5.0,78.2,1.4,MROW,Elevated
31017,42.3595618,-99.9239198,2739.0,95.0,78.2,1.9,MROW,High
31019,40.739795900687554,-99.08043976980427,50323.0,95.0,78.2,21.8,MROW,High
31021,41.842224757904916,-96.33705305650285,6730.0,95.0,78.2,12.1,MROW,High
31023,41.24824093356709,-97.12210344590399,8413.0,95.0,78.2,19.2,MROW,High
31025,40.92767617923821,-96.0483007048402,26963.0,5.0,78.2,6.0,MROW,Elevated
31027,42.61259726203259,-97.25844682064314,8344.0,5.0,78.2,2.0,MROW,Elevated
31029,40.5303903,-101.6941918,3639.0,95.0,50.7,5.1,RMPA,High
31031,42.7724459480797,-101.14409385203663,5468.0,95.0,78.2,1.0,MROW,High
31033,41.162027865667866,-102.99403489889232,9478.0,95.0,50.7,12.1,RMPA,High
31035,40.54363009013806,-98.04368138723233,6084.0,95.0,78.2,10.9,MROW,High
31037,41.51588704112514,-97.06430604512455,10541.0,25.0,78.2,36.5,MROW,Elevated
31039,41.88356580584894,-96.73466933550668,8976.0,95.0,78.2,16.3,MROW,High
31041,41.390996884816,-99.67300158623156,10544.0,95.0,78.2,5.4,MROW,High
31043,42.450439335896114,-96.44046854866548,21331.0,5.0,78.2,63.9,MROW,High
31045,42.77152489003896,-103.04274208602374,8212.0,5.0,50.7,5.8,RMPA,Moderate
31047,40.8367855086886,-99.86059067981353,24020.0,95.0,78.2,24.9,MROW,High
31049,41.1119026,-102.332609,1865.0,95.0,50.7,2.8,RMPA,High
31051,42.463051260726495,-96.86863395473807,5561.0,5.0,78.2,19.2,MROW,Elevated
31053,41.47539128702149,-96.52859291196498,37146.0,95.0,78.2,40.9,MROW,High
31055,41.26335750489769,-96.07049666557033,585461.0,5.0,78.2,42.9,MROW,Elevated
31057,40.180165,-101.6811327,1811.0,95.0,78.2,0.4,MROW,High
31059,40.52165442363539,-97.61600810164035,5551.0,95.0,78.2,4.3,MROW,High
31061,40.18633995899582,-98.95503533346977,2868.0,75.0,78.2,5.2,MROW,High
31063,40.5309469,-100.4066834,2562.0,95.0,78.2,0.7,MROW,High
31065,40.1922523,-99.9086366,4605.0,95.0,78.2,1.9,MROW,High
31067,40.240171391573504,-96.71862595710137,21646.0,95.0,78.2,15.7,MROW,High
31069,41.633363800000005,-102.3029845,1620.0,95.0,50.7,2.0,RMPA,High
31071,41.9069119,-98.9512834,1797.0,95.0,78.2,1.1,MROW,High
31073,40.5090947,-99.8232058,1929.0,95.0,78.2,0.3,MROW,High
31075,41.9139574,-101.7559645,695.0,95.0,78.2,0.3,MROW,High
31077,41.5675626,-98.5305674,2211.0,95.0,78.2,1.9,MROW,High
31079,40.912801234034376,-98.37661211770393,62431.0,95.0,78.2,53.5,MROW,High
31081,40.867692967842764,-98.01815027881791,9438.0,95.0,78.2,8.1,MROW,High
31083,40.1787663,-99.4034177,3006.0,75.0,78.2,1.4,MROW,High
31085,40.5372337,-101.0479627,854.0,95.0,50.7,0.8,RMPA,High
31087,40.1768964,-101.044217,2601.0,95.0,78.2,2.4,MROW,High
31089,42.463854060636095,-98.7558609185362,10093.0,95.0,78.2,4.3,MROW,High
31091,41.920317,-101.117324,613.0,95.0,78.2,0.4,MROW,High
31093,41.216863870671595,-98.56882880387649,6492.0,95.0,78.2,3.3,MROW,High
31095,40.16232251603074,-97.15161096253912,7155.0,95.0,78.2,10.8,MROW,High
31097,40.366638032984994,-96.21211914718552,5263.0,50.0,78.2,13.7,MROW,Elevated
31099,40.46385514207854,-98.88847357330796,6697.0,95.0,78.2,4.9,MROW,High
31101,41.16289820830198,-101.69811752294692,8239.0,95.0,50.7,16.8,RMPA,High
31103,42.8754803,-99.7183514,939.0,95.0,78.2,0.2,MROW,High
31105,41.1992736,-103.7031528,3348.0,95.0,50.7,27.8,RMPA,High
31107,42.62249345104042,-97.85245423307978,8362.0,5.0,78.2,9.0,MROW,Elevated
31109,40.80041346721166,-96.67114867336453,323673.0,5.0,78.2,37.5,MROW,Elevated
31111,41.11434665658226,-100.79566528952162,34122.0,95.0,78.2,16.5,MROW,High
31113,41.5421555,-100.4436647,812.0,95.0,78.2,0.0,MROW,High
31115,41.8982036,-99.5145248,564.0,95.0,78.2,0.1,MROW,High
31117,41.6484137,-101.1208507,463.0,95.0,78.2,0.1,MROW,High
31119,42.00961329865484,-97.46954820381737,35535.0,95.0,78.2,42.8,MROW,High
31121,41.128815369126826,-98.04230368856388,7696.0,95.0,78.2,10.5,MROW,High
31123,41.7322039,-102.9905936,4544.0,95.0,50.7,28.0,RMPA,High
31125,41.40238550000001,-97.9914083,3342.0,95.0,78.2,17.6,MROW,High
31127,40.390263676716415,-95.82046721015367,7035.0,5.0,78.2,25.4,MROW,Elevated
31129,40.110586138517974,-98.04786297754882,4089.0,75.0,78.2,2.9,MROW,High
31131,40.65807673381027,-96.02206483506262,16075.0,5.0,78.2,18.8,MROW,Elevated
31133,40.1377971,-96.2452136,2539.0,50.0,78.2,8.1,MROW,Elevated
31135,40.857624,-101.6274698,2835.0,95.0,50.7,3.9,RMPA,High
31137,40.46881776465546,-99.39476775731745,8983.0,75.0,78.2,16.1,MROW,High
31139,42.263725339606125,-97.56265094219658,7312.0,95.0,78.2,12.3,MROW,High
31141,41.46537898690552,-97.38907965000082,34358.0,95.0,78.2,47.6,MROW,High
31143,41.17120753570744,-97.56875902370895,5209.0,95.0,78.2,10.1,MROW,High
31145,40.209621384883604,-100.5730732655931,10611.0,95.0,78.2,10.3,MROW,High
31147,40.08763978065923,-95.6680429737809,7797.0,50.0,78.2,17.5,MROW,Elevated
31149,42.394749,-99.4208512,1335.0,95.0,78.2,3.7,MROW,High
31151,40.58938508190137,-97.01181718710654,14642.0,95.0,78.2,29.5,MROW,High
31153,41.152618887608426,-96.04385395476669,194051.0,5.0,78.2,24.2,MROW,Elevated
31155,41.195997146430294,-96.57591645921724,22761.0,5.0,78.2,5.1,MROW,Elevated
31157,41.863793279361104,-103.68129897592019,35937.0,95.0,50.7,40.0,RMPA,High
31159,40.876271496654574,-97.11810620101409,17636.0,95.0,78.2,9.2,MROW,High
31161,42.60004964396997,-102.3491153926538,5058.0,95.0,78.2,3.8,MROW,High
31163,41.2187425,-98.9728492,2974.0,95.0,78.2,6.9,MROW,High
31165,42.4706681,-103.7321705,1197.0,95.0,50.7,7.5,RMPA,High
31167,41.98780704987145,-97.23015912896273,5835.0,95.0,78.2,7.9,MROW,High
31169,40.18842728304981,-97.6134531005088,4938.0,95.0,78.2,11.2,MROW,High
31171,41.8557296,-100.5247028,626.0,95.0,78.2,0.3,MROW,High
31173,42.14972975457546,-96.54625050096914,6666.0,5.0,78.2,31.8,MROW,Elevated
31175,41.5732861814851,-98.94330958055195,4094.0,95.0,78.2,4.1,MROW,High
31177,41.51441393538044,-96.15286678883797,20989.0,5.0,78.2,9.7,MROW,Elevated
31179,42.226459309625994,-97.044416335481,9786.0,95.0,78.2,16.5,MROW,High
31181,40.169236929098965,-98.49941224020617,3385.0,75.0,78.2,2.3,MROW,High
31183,41.9225747,-98.5208533,785.0,95.0,78.2,0.4,MROW,High
31185,40.858872140039345,-97.58407403184592,14231.0,95.0,78.2,29.0,MROW,High
32001,39.519405199629105,-118.76901145143928,25614.0,95.0,51.6,58.8,NWPP,High
32003,36.14021963051291,-115.15572479988415,2293764.0,5.0,21.8,66.0,AZNM,Elevated
32005,38.957226393257294,-119.73518215426742,49624.0,95.0,51.6,27.7,NWPP,High
32007,40.85044327030752,-115.55156006782042,53852.0,95.0,51.6,30.7,NWPP,High
32009,37.77896580000001,-117.63238240000001,962.0,85.0,51.6,24.5,NWPP,High
32011,39.977787799999994,-116.2722082,1660.0,95.0,51.6,27.9,NWPP,High
32013,41.02504656463959,-117.76504435050703,17299.0,95.0,51.6,32.3,NWPP,High
32015,40.22012073065277,-116.92701110639968,5745.0,95.0,51.6,36.4,NWPP,High
32017,37.88796506282567,-114.71834398437579,4452.0,85.0,21.8,3.2,AZNM,High
32019,39.34674827322941,-119.30532423317305,60630.0,95.0,51.6,61.2,NWPP,High
32021,38.53601164713627,-118.57193672175067,4557.0,95.0,51.6,41.2,NWPP,High
32023,36.43560848470509,-116.07662995892338,53207.0,85.0,51.6,32.2,NWPP,High
32027,40.439639,-118.4094765,6505.0,95.0,51.6,22.1,NWPP,High
32029,39.4383853,-119.52464620000002,4139.0,75.0,51.6,62.0,NWPP,High
32031,39.545300256764946,-119.79341102229175,491770.0,75.0,51.6,63.9,NWPP,High
32033,39.2168583508582,-115.08186586760011,8856.0,85.0,51.6,19.0,NWPP,High
32510,39.164317126994376,-119.74804579835778,58364.0,95.0,51.6,63.8,NWPP,High
33001,43.522183421220845,-71.44220780726836,64300.0,25.0,30.9,8.5,NEWE,Low
33003,43.81989373008449,-71.17911718064771,51259.0,5.0,30.9,2.1,NEWE,Low
33005,42.89999779171745,-72.2605457556306,76945.0,25.0,30.9,8.0,NEWE,Low
33007,44.552729615229715,-71.32519840484954,31386.0,25.0,30.9,17.1,NEWE,Low
33009,43.83456228153096,-71.9495533012982,91759.0,25.0,30.9,6.7,NEWE,Low
33011,42.88002568380958,-71.53415970937513,424732.0,25.0,30.9,33.2,NEWE,Low
33013,43.24293493511465,-71.58714094034474,155018.0,25.0,30.9,15.7,NEWE,Low
33015,42.93884070525755,-71.10929335825463,317163.0,25.0,30.9,15.2,NEWE,Low
33017,43.2484177421343,-70.95521811677786,131743.0,5.0,30.9,20.5,NEWE,Low
33019,43.3676896897976,-72.25685274547882,43529.0,25.0,30.9,14.6,NEWE,Low
34001,39.428322448291254,-74.58068378763542,274704.0,50.0,49.3,29.9,RFCE,Elevated
34003,40.916985535618416,-74.05639689273819,954717.0,50.0,49.3,54.0,RFCE,Elevated
34005,39.98292307242659,-74.83580232675888,464226.0,50.0,49.3,39.5,RFCE,Elevated
34007,39.86304020973624,-75.02634221074081,524042.0,50.0,49.3,57.2,RFCE,Elevated
34009,39.09914023016401,-74.80420791483753,95236.0,50.0,49.3,16.2,RFCE,Elevated
34011,39.429893463998305,-75.09232735093306,152915.0,50.0,49.3,53.5,RFCE,Elevated
34013,40.76829140626088,-74.21607170415481,854130.0,5.0,49.3,73.3,RFCE,Elevated
34015,39.74893968906419,-75.13161634030949,304504.0,50.0,49.3,41.8,RFCE,Elevated
34017,40.741086487107836,-74.0615786609862,710478.0,50.0,49.3,75.2,RFCE,Elevated
34019,40.57101418576956,-74.89339840111836,129448.0,75.0,49.3,18.0,RFCE,Elevated
34021,40.25486116520509,-74.69835269096536,383286.0,50.0,49.3,52.0,RFCE,Elevated
34023,40.48409797751617,-74.38778604328833,861535.0,75.0,49.3,61.5,RFCE,High
34025,40.2913880723358,-74.14935856567199,643615.0,50.0,49.3,28.1,RFCE,Elevated
34027,40.859863262303406,-74.50058637736302,510375.0,5.0,49.3,29.7,RFCE,Moderate
34029,39.978370575470656,-74.21722712659403,646434.0,50.0,49.3,29.3,RFCE,Elevated
34031,40.92471880617745,-74.19059097360552,518289.0,5.0,49.3,70.2,RFCE,Elevated
34033,39.6238250510412,-75.38182908456963,64973.0,50.0,49.3,51.6,RFCE,Elevated
34035,40.56052575312981,-74.57984926225889,346203.0,75.0,49.3,37.8,RFCE,Elevated
34037,41.089075445995306,-74.65494113782849,145117.0,50.0,49.3,17.9,RFCE,Elevated
34039,40.65922499880516,-74.29348845749108,572549.0,95.0,49.3,67.3,RFCE,High
34041,40.79413666261452,-75.01791566473122,110238.0,50.0,49.3,34.6,RFCE,Elevated
35001,35.10926222303276,-106.61677466826711,674357.0,75.0,21.8,59.7,AZNM,High
35003,33.83323674119402,-108.48501328900598,3685.0,25.0,21.8,7.5,AZNM,Low
35005,33.35973007465475,-104.51766983274376,64446.0,95.0,55.3,48.4,SPSO,High
35006,35.02931593653128,-107.84082746633122,27059.0,85.0,21.8,36.6,AZNM,High
35007,36.651469877358956,-104.57974530406739,12336.0,85.0,21.8,12.5,AZNM,High
35009,34.44209595361138,-103.22107102768753,47932.0,95.0,55.3,35.5,SPSO,High
35011,34.3592729,-104.3686961,1580.0,85.0,21.8,12.4,AZNM,High
35013,32.2621320813331,-106.75624826566454,221665.0,95.0,21.8,54.2,AZNM,High
35015,32.52315639474425,-104.28982915954207,61114.0,95.0,55.3,38.5,SPSO,High
35017,32.76652134798606,-108.26234546927687,27856.0,85.0,21.8,24.0,AZNM,High
35019,34.8697479,-104.7848985,4379.0,85.0,21.8,24.6,AZNM,High
35021,35.8593523,-103.8534243,748.0,85.0,55.3,9.1,SPSO,High
35023,32.12646188598974,-108.72783878133536,4097.0,85.0,21.8,26.7,AZNM,High
35025,32.75919096332393,-103.21401760719125,73154.0,95.0,55.3,42.9,SPSO,High
35027,33.462494799752804,-105.52226009337146,20227.0,95.0,21.8,8.7,AZNM,High
35028,35.87546726217094,-106.31755832708927,19374.0,75.0,21.8,2.5,AZNM,Elevated
35029,32.20055333275373,-107.74204369317535,25420.0,85.0,21.8,41.8,AZNM,High
35031,35.523268463894496,-108.61831620178559,71172.0,95.0,21.8,40.1,AZNM,High
35033,36.01429337511973,-105.14674348513377,4176.0,85.0,21.8,7.5,AZNM,High
35035,32.79103714123105,-105.93866607711593,68235.0,95.0,21.8,25.8,AZNM,High
35037,35.1548515902507,-103.67261617563452,8616.0,95.0,55.3,20.1,SPSO,High
35039,36.20611953638989,-106.24013400992104,40165.0,25.0,21.8,24.5,AZNM,Low
35041,34.1349208535733,-103.39858864944772,19002.0,95.0,55.3,31.5,SPSO,High
35043,35.32892477219379,-106.65946404821804,151538.0,75.0,21.8,31.6,AZNM,Elevated
35045,36.71576077376833,-108.22114390871653,121178.0,50.0,21.8,42.8,AZNM,Moderate
35047,35.57843121974034,-105.24949434198888,27036.0,85.0,21.8,25.8,AZNM,High
35049,35.630050976219756,-105.99868003613184,155175.0,75.0,21.8,28.2,AZNM,Elevated
35051,33.126511532603594,-107.26779814391996,11511.0,95.0,21.8,22.6,AZNM,High
35053,34.03732520908757,-106.90121159473814,16308.0,95.0,21.8,26.1,AZNM,High
35055,36.44582841091956,-105.59876942998818,34516.0,25.0,21.8,10.6,AZNM,Low
35057,34.8569528341007,-105.96210590220004,15290.0,95.0,21.8,29.1,AZNM,High
35059,36.488085299999995,-103.4757229,4039.0,95.0,21.8,16.5,AZNM,High
